"term","categories","variant_names","wikipedia_en","wikipedia_he","selected_anchor_text","hebrew_term","chavrutai_search_url","wiki_match_source"
"Rav Shimi bar Rav Ashi","names","","","","","","https://chavrutai.com/search?q=Rav%20Shimi%20bar%20Rav%20Ashi",""
"Rav Shimi bar Ukva","names","","","","","","https://chavrutai.com/search?q=Rav%20Shimi%20bar%20Ukva",""
"Rav Shimi bar Ziri","names","","","","","","https://chavrutai.com/search?q=Rav%20Shimi%20bar%20Ziri",""
"Rav Shimi from Ḥozna’a","names","","","","","","https://chavrutai.com/search?q=Rav%20Shimi%20from%20%E1%B8%A4ozna%E2%80%99a",""
"Rav Shimi from Neharde’a","names","","","","","","https://chavrutai.com/search?q=Rav%20Shimi%20from%20Neharde%E2%80%99a",""
"Rav Shimi of Birte","names","","","","","","https://chavrutai.com/search?q=Rav%20Shimi%20of%20Birte",""
"Rav Shimi of Meḥoza","names","","","","","","https://chavrutai.com/search?q=Rav%20Shimi%20of%20Me%E1%B8%A5oza",""
"Rav Shimi of Neharde’a","names","","","","","","https://chavrutai.com/search?q=Rav%20Shimi%20of%20Neharde%E2%80%99a",""
"Rav Shimon bar Zeira","names","","","","","","https://chavrutai.com/search?q=Rav%20Shimon%20bar%20Zeira",""
"Rav Shinnana, son of Rav Idi","names","","","","","","https://chavrutai.com/search?q=Rav%20Shinnana%2C%20son%20of%20Rav%20Idi",""
"Rav Shisha, son of Rav Idi","names","","","","","","https://chavrutai.com/search?q=Rav%20Shisha%2C%20son%20of%20Rav%20Idi",""
"Rav Shmuel","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel",""
"Rav Shmuel bar Abba","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Abba",""
"Rav Shmuel bar Abba from Akronya","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Abba%20from%20Akronya",""
"Rav Shmuel bar Aḥa","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20A%E1%B8%A5a",""
"Rav Shmuel bar Aḥittai","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20A%E1%B8%A5ittai",""
"Rav Shmuel bar Ami","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Ami",""
"Rav Shmuel bar bar Ḥana","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20bar%20%E1%B8%A4ana",""
"Rav Shmuel bar Bideri","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Bideri",""
"Rav Shmuel bar Bisna","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Bisna",""
"Rav Shmuel bar Eini","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Eini",""
"Rav Shmuel bar Ḥatai","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20%E1%B8%A4atai",""
"Rav Shmuel bar Ḥiyya","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20%E1%B8%A4iyya",""
"Rav Shmuel bar Idi","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Idi",""
"Rav Shmuel bar Inya","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Inya",""
"Rav Shmuel bar Marta","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Marta",""
"Rav Shmuel bar Naḥman","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Na%E1%B8%A5man",""
"Rav Shmuel bar Naḥmani","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Na%E1%B8%A5mani",""
"Rav Shmuel bar Natan","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Natan",""
"Rav Shmuel bar Pappa","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Pappa",""
"Rav Shmuel bar Rav Yehuda","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Rav%20Yehuda",""
"Rav Shmuel bar Rav Yitzḥak","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Rav%20Yitz%E1%B8%A5ak",""
"Rav Shmuel bar Sasrati","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Sasrati",""
"Rav Shmuel bar Shaba","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Shaba",""
"Rav Shmuel bar Sheilat","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Sheilat",""
"Rav Shmuel bar Shimi","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Shimi",""
"Rav Shmuel bar Unya","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Unya",""
"Rav Shmuel bar Ya’akov","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Ya%E2%80%99akov",""
"Rav Shmuel bar Yehuda’s mother","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Yehuda%E2%80%99s%20mother",""
"Rav Shmuel bar Yehudah","names","Rav Shmuel bar Yehuda","https://en.wikipedia.org/wiki/Rav_Shmuel_bar_Yehudah","","Rav Shmuel bar Yehuda","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Yehudah","blog"
"Rav Shmuel bar Yeiva","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Yeiva",""
"Rav Shmuel bar Yitzḥak","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Yitz%E1%B8%A5ak",""
"Rav Shmuel bar Zutra","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Zutra",""
"Rav Shmuel bar Zutrei","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20bar%20Zutrei",""
"Rav Shmuel from Difti","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20from%20Difti",""
"Rav Shmuel of Cappadocia","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%20of%20Cappadocia",""
"Rav Shmuel, son of Bisna","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%2C%20son%20of%20Bisna",""
"Rav Shmuel, son of Rabba","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%2C%20son%20of%20Rabba",""
"Rav Shmuel, son of Rabba bar bar Ḥana","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%2C%20son%20of%20Rabba%20bar%20bar%20%E1%B8%A4ana",""
"Rav Shmuel, son of Rabbi Abbahu","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%2C%20son%20of%20Rabbi%20Abbahu",""
"Rav Shmuel, son of Rav Ika","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%2C%20son%20of%20Rav%20Ika",""
"Rav Shmuel, son of Rav Yitzḥak","names","","","","","","https://chavrutai.com/search?q=Rav%20Shmuel%2C%20son%20of%20Rav%20Yitz%E1%B8%A5ak",""
"Rav Sima, son of Rav Ashi","names","","","","","","https://chavrutai.com/search?q=Rav%20Sima%2C%20son%20of%20Rav%20Ashi",""
"Rav Sima, son of Rav Idi","names","","","","","","https://chavrutai.com/search?q=Rav%20Sima%2C%20son%20of%20Rav%20Idi",""
"Rav Simai","names","","","","","","https://chavrutai.com/search?q=Rav%20Simai",""
"Rav Simai bar Ḥilkai","names","","","","","","https://chavrutai.com/search?q=Rav%20Simai%20bar%20%E1%B8%A4ilkai",""
"Rav Simi","names","","","","","","https://chavrutai.com/search?q=Rav%20Simi",""
"Rav Simon","names","","","","","","https://chavrutai.com/search?q=Rav%20Simon",""
"Rav Taḥalifa bar Avdimi","names","","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5alifa%20bar%20Avdimi",""
"Rav Taḥalifa bar Avimi","names","","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5alifa%20bar%20Avimi",""
"Rav Taḥalifa bar Shmuel","names","","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5alifa%20bar%20Shmuel",""
"Rav Taḥalifa from the West","names","Rav Taḥalifa, from the West","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5alifa%20from%20the%20West",""
"Rav Taḥalifa of the West","names","","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5alifa%20of%20the%20West",""
"Rav Taḥlifa","names","","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5lifa",""
"Rav Taḥlifa bar Avdimi","names","","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5lifa%20bar%20Avdimi",""
"Rav Taḥlifa bar Avimi","names","","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5lifa%20bar%20Avimi",""
"Rav Taḥlifa bar Avina","names","","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5lifa%20bar%20Avina",""
"Rav Taḥlifa bar Avudimi","names","","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5lifa%20bar%20Avudimi",""
"Rav Taḥlifa bar Gazza","names","","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5lifa%20bar%20Gazza",""
"Rav Taḥlifa bar Giza","names","","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5lifa%20bar%20Giza",""
"Rav Taḥlifa bar Shaul","names","","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5lifa%20bar%20Shaul",""
"Rav Taḥlifa ben Shaul","names","","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5lifa%20ben%20Shaul",""
"Rav Taḥlifa from the West","names","Rav Taḥlifa, from the West","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5lifa%20from%20the%20West",""
"Rav Taḥlifa, brother Ravnai Ḥoza’a","names","","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5lifa%2C%20brother%20Ravnai%20%E1%B8%A4oza%E2%80%99a",""
"Rav Taḥlifa, father of Rav Huna","names","","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5lifa%2C%20father%20of%20Rav%20Huna",""
"Rav Taḥlifa, father of Rav Huna bar Taḥlifa","names","","","","","","https://chavrutai.com/search?q=Rav%20Ta%E1%B8%A5lifa%2C%20father%20of%20Rav%20Huna%20bar%20Ta%E1%B8%A5lifa",""
"Rav Tanḥum","names","","","","","","https://chavrutai.com/search?q=Rav%20Tan%E1%B8%A5um",""
"Rav Tavi bar Kisna","names","","","","","","https://chavrutai.com/search?q=Rav%20Tavi%20bar%20Kisna",""
"Rav Tavla","names","","","","","","https://chavrutai.com/search?q=Rav%20Tavla",""
"Rav Tavot","names","","","","","","https://chavrutai.com/search?q=Rav%20Tavot",""
"Rav Tavut","names","","","","","","https://chavrutai.com/search?q=Rav%20Tavut",""
"Rav Tavyomei","names","","","","","","https://chavrutai.com/search?q=Rav%20Tavyomei",""
"Rav Tavyomi","names","","","","","","https://chavrutai.com/search?q=Rav%20Tavyomi",""
"Rav Tavyumei","names","","","","","","https://chavrutai.com/search?q=Rav%20Tavyumei",""
"Rav Tavyumei bar Kisna","names","","","","","","https://chavrutai.com/search?q=Rav%20Tavyumei%20bar%20Kisna",""
"Rav Tovi","names","","","","","","https://chavrutai.com/search?q=Rav%20Tovi",""
"Rav Tovi bar Kisna","names","","","","","","https://chavrutai.com/search?q=Rav%20Tovi%20bar%20Kisna",""
"Rav Tovi bar Mattana","names","","","","","","https://chavrutai.com/search?q=Rav%20Tovi%20bar%20Mattana",""
"Rav Tovi bar Rav Ketina","names","","","","","","https://chavrutai.com/search?q=Rav%20Tovi%20bar%20Rav%20Ketina",""
"Rav Tovi bar Rav Mattana","names","","","","","","https://chavrutai.com/search?q=Rav%20Tovi%20bar%20Rav%20Mattana",""
"Rav Tovi, son of Rabbi Neḥemya","names","","","","","","https://chavrutai.com/search?q=Rav%20Tovi%2C%20son%20of%20Rabbi%20Ne%E1%B8%A5emya",""
"Rav Toviya","names","","","","","","https://chavrutai.com/search?q=Rav%20Toviya",""
"Rav Toviya bar Mattana","names","","","","","","https://chavrutai.com/search?q=Rav%20Toviya%20bar%20Mattana",""
"Rav Tuvi bar Kisna","names","","","","","","https://chavrutai.com/search?q=Rav%20Tuvi%20bar%20Kisna",""
"Rav Tuvi bar Mattana","names","","","","","","https://chavrutai.com/search?q=Rav%20Tuvi%20bar%20Mattana",""
"Rav Tuvi bar Rav Kisna","names","","","","","","https://chavrutai.com/search?q=Rav%20Tuvi%20bar%20Rav%20Kisna",""
"Rav Tuvi bar Rav Mattana","names","","","","","","https://chavrutai.com/search?q=Rav%20Tuvi%20bar%20Rav%20Mattana",""
"Rav Tzadok ben Ḥaluka","names","","","","","","https://chavrutai.com/search?q=Rav%20Tzadok%20ben%20%E1%B8%A4aluka",""
"Rav Ukva","names","","","","","","https://chavrutai.com/search?q=Rav%20Ukva",""
"Rav Ukva bar Abba","names","","","","","","https://chavrutai.com/search?q=Rav%20Ukva%20bar%20Abba",""
"Rav Ukva bar Ḥama","names","","","","","","https://chavrutai.com/search?q=Rav%20Ukva%20bar%20%E1%B8%A4ama",""
"Rav Ukva bar Ḥinana from Perishna","names","","","","","","https://chavrutai.com/search?q=Rav%20Ukva%20bar%20%E1%B8%A4inana%20from%20Perishna",""
"Rav Ukva from Meishan","names","","","","","","https://chavrutai.com/search?q=Rav%20Ukva%20from%20Meishan",""
"Rav Ulla","names","","","","","","https://chavrutai.com/search?q=Rav%20Ulla",""
"Rav Ulla bar Abba","names","","","","","","https://chavrutai.com/search?q=Rav%20Ulla%20bar%20Abba",""
"Rav Ulla, son of Rav Idi","names","","","","","","https://chavrutai.com/search?q=Rav%20Ulla%2C%20son%20of%20Rav%20Idi",""
"Rav Ulla, son of Rav Ilai","names","","","","","","https://chavrutai.com/search?q=Rav%20Ulla%2C%20son%20of%20Rav%20Ilai",""
"Rav Ya’akov bar Abba","names","","","","","","https://chavrutai.com/search?q=Rav%20Ya%E2%80%99akov%20bar%20Abba",""
"Rav Ya’akov bar Aḥa","names","","","","","","https://chavrutai.com/search?q=Rav%20Ya%E2%80%99akov%20bar%20A%E1%B8%A5a",""
"Rav Ya’akov bar Avuh","names","","","","","","https://chavrutai.com/search?q=Rav%20Ya%E2%80%99akov%20bar%20Avuh",""
"Rav Ya’akov bar Idi","names","","","","","","https://chavrutai.com/search?q=Rav%20Ya%E2%80%99akov%20bar%20Idi",""
"Rav Ya’akov of Nehar Pekod","names","","","","","","https://chavrutai.com/search?q=Rav%20Ya%E2%80%99akov%20of%20Nehar%20Pekod",""
"Rav Ya’akov of Pekod","names","","","","","","https://chavrutai.com/search?q=Rav%20Ya%E2%80%99akov%20of%20Pekod",""
"Rav Ya’akov, son of Rav Aḥa bar Ya’akov","names","","","","","","https://chavrutai.com/search?q=Rav%20Ya%E2%80%99akov%2C%20son%20of%20Rav%20A%E1%B8%A5a%20bar%20Ya%E2%80%99akov",""
"Rav Ya’akov, son of Shmuel","names","","","","","","https://chavrutai.com/search?q=Rav%20Ya%E2%80%99akov%2C%20son%20of%20Shmuel",""
"Rav Ya’akov, son of Shmuel’s daughter","names","","","","","","https://chavrutai.com/search?q=Rav%20Ya%E2%80%99akov%2C%20son%20of%20Shmuel%E2%80%99s%20daughter",""
"Rav Ya’akov, son of the daughter of Ya’akov","names","","","","","","https://chavrutai.com/search?q=Rav%20Ya%E2%80%99akov%2C%20son%20of%20the%20daughter%20of%20Ya%E2%80%99akov",""
"Rav Yaakov","names","Rav Ya’akov","","","","","https://chavrutai.com/search?q=Rav%20Yaakov",""
"Rav Yaakov from Nehar Pekod","names","Rav Ya’akov from Nehar Pekod","","","","","https://chavrutai.com/search?q=Rav%20Yaakov%20from%20Nehar%20Pekod",""
"Rav Yannai","names","","","","","","https://chavrutai.com/search?q=Rav%20Yannai",""
"Rav Yannai, the brother of Rabbi Ḥiyya bar Abba","names","","","","","","https://chavrutai.com/search?q=Rav%20Yannai%2C%20the%20brother%20of%20Rabbi%20%E1%B8%A4iyya%20bar%20Abba",""
"Rav Yeḥezkel","names","","","","","","https://chavrutai.com/search?q=Rav%20Ye%E1%B8%A5ezkel",""
"Rav Yeḥiel","names","","","","","","https://chavrutai.com/search?q=Rav%20Ye%E1%B8%A5iel",""
"Rav Yehoshua","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehoshua",""
"Rav Yehoshua bar Abba","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehoshua%20bar%20Abba",""
"Rav Yehoshua bar Rav Idi","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehoshua%20bar%20Rav%20Idi",""
"Rav Yehoshua, son of Rav Idi","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehoshua%2C%20son%20of%20Rav%20Idi",""
"Rav Yehuda bar Abaye","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Abaye",""
"Rav Yehuda bar Abba","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Abba",""
"Rav Yehuda bar Aḥotai","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20A%E1%B8%A5otai",""
"Rav Yehuda bar Ami","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Ami",""
"Rav Yehuda bar Ashi","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Ashi",""
"Rav Yehuda bar Ḥaviva","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20%E1%B8%A4aviva",""
"Rav Yehuda bar Ḥinnana","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20%E1%B8%A4innana",""
"Rav Yehuda bar Idi","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Idi",""
"Rav Yehuda bar Ishtata","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Ishtata",""
"Rav Yehuda bar Kaza","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Kaza",""
"Rav Yehuda bar Menashya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Menashya",""
"Rav Yehuda bar Oshaya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Oshaya",""
"Rav Yehuda bar Sheila","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Sheila",""
"Rav Yehuda bar Sheilat","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Sheilat",""
"Rav Yehuda bar Shmuel","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Shmuel",""
"Rav Yehuda bar Simon","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Simon",""
"Rav Yehuda bar Yeḥezkel","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Ye%E1%B8%A5ezkel",""
"Rav Yehuda bar Yishmael","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Yishmael",""
"Rav Yehuda bar Yitzḥak","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Yitz%E1%B8%A5ak",""
"Rav Yehuda bar Zevida","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Zevida",""
"Rav Yehuda bar Zevina","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20bar%20Zevina",""
"Rav Yehuda brother of Rav Sala","names","Rav Yehuda, brother of Rav Sala","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20brother%20of%20Rav%20Sala",""
"Rav Yehuda brother of Rav Sala Ḥasida","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20brother%20of%20Rav%20Sala%20%E1%B8%A4asida",""
"Rav Yehuda from De’iskarta","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20from%20De%E2%80%99iskarta",""
"Rav Yehuda from Diskarta","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20from%20Diskarta",""
"Rav Yehuda from India","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20from%20India",""
"Rav Yehuda of Difti","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20of%20Difti",""
"Rav Yehuda of Diskarta","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20of%20Diskarta",""
"Rav Yehuda of Hagronya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20of%20Hagronya",""
"Rav Yehuda of Neharde’a","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20of%20Neharde%E2%80%99a",""
"Rav Yehuda of Sura","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%20of%20Sura",""
"Rav Yehuda, son of Rabbi Ḥiyya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%2C%20son%20of%20Rabbi%20%E1%B8%A4iyya",""
"Rav Yehuda, son of Rabbi Shimon ben Pazi","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%2C%20son%20of%20Rabbi%20Shimon%20ben%20Pazi",""
"Rav Yehuda, son of Rav Ḥisda","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%2C%20son%20of%20Rav%20%E1%B8%A4isda",""
"Rav Yehuda, son of Rav Shmuel","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%2C%20son%20of%20Rav%20Shmuel",""
"Rav Yehuda, son of Rav Shmuel bar Sheilat","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%2C%20son%20of%20Rav%20Shmuel%20bar%20Sheilat",""
"Rav Yehuda, son of Rav Yehoshua","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%2C%20son%20of%20Rav%20Yehoshua",""
"Rav Yehuda, son of the sister of Rabbi Yosei ben Ḥanina","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%2C%20son%20of%20the%20sister%20of%20Rabbi%20Yosei%20ben%20%E1%B8%A4anina",""
"Rav Yehuda, the brother of Rav Sala the Pious","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%2C%20the%20brother%20of%20Rav%20Sala%20the%20Pious",""
"Rav Yehuda, the son of Rav Shmuel bar Sheilat","names","","","","","","https://chavrutai.com/search?q=Rav%20Yehuda%2C%20the%20son%20of%20Rav%20Shmuel%20bar%20Sheilat",""
"Rav Yeimar","names","","","","","","https://chavrutai.com/search?q=Rav%20Yeimar",""
"Rav Yeimar bar Rabbi Shelemya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yeimar%20bar%20Rabbi%20Shelemya",""
"Rav Yeimar bar Sheizevi","names","","","","","","https://chavrutai.com/search?q=Rav%20Yeimar%20bar%20Sheizevi",""
"Rav Yeimar bar Shelamya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yeimar%20bar%20Shelamya",""
"Rav Yeimar bar Shelemya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yeimar%20bar%20Shelemya",""
"Rav Yeimar of Difti","names","","","","","","https://chavrutai.com/search?q=Rav%20Yeimar%20of%20Difti",""
"Rav Yeimar the Elder","names","","","","","","https://chavrutai.com/search?q=Rav%20Yeimar%20the%20Elder",""
"Rav Yeimar, son of Rav Hillel","names","","","","","","https://chavrutai.com/search?q=Rav%20Yeimar%2C%20son%20of%20Rav%20Hillel",""
"Rav Yeiva","names","","","","","","https://chavrutai.com/search?q=Rav%20Yeiva",""
"Rav Yeiva bar Yosei","names","","","","","","https://chavrutai.com/search?q=Rav%20Yeiva%20bar%20Yosei",""
"Rav Yeiva the Elder","names","","","","","","https://chavrutai.com/search?q=Rav%20Yeiva%20the%20Elder",""
"Rav Yirmeya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yirmeya",""
"Rav Yirmeya bar Abba","names","","","","","","https://chavrutai.com/search?q=Rav%20Yirmeya%20bar%20Abba",""
"Rav Yirmeya bar Abba Shmuel","names","","","","","","https://chavrutai.com/search?q=Rav%20Yirmeya%20bar%20Abba%20Shmuel",""
"Rav Yirmeya bar Aḥa","names","","","","","","https://chavrutai.com/search?q=Rav%20Yirmeya%20bar%20A%E1%B8%A5a",""
"Rav Yirmeya bar Ami","names","","","","","","https://chavrutai.com/search?q=Rav%20Yirmeya%20bar%20Ami",""
"Rav Yirmeya Bira’a","names","","","","","","https://chavrutai.com/search?q=Rav%20Yirmeya%20Bira%E2%80%99a",""
"Rav Yirmeya from Difti","names","","","","","","https://chavrutai.com/search?q=Rav%20Yirmeya%20from%20Difti",""
"Rav Yirmeya of Difti","names","","","","","","https://chavrutai.com/search?q=Rav%20Yirmeya%20of%20Difti",""
"Rav Yirmeya, son of Abba","names","","","","","","https://chavrutai.com/search?q=Rav%20Yirmeya%2C%20son%20of%20Abba",""
"Rav Yitzhak","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitzhak",""
"Rav Yitzḥak","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak",""
"Rav Yitzḥak bar Abba","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Abba",""
"Rav Yitzḥak bar Adda","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Adda",""
"Rav Yitzḥak bar Ami","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Ami",""
"Rav Yitzḥak bar Ashi","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Ashi",""
"Rav Yitzḥak bar Ashian","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Ashian",""
"Rav Yitzḥak bar Ashiyan","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Ashiyan",""
"Rav Yitzḥak bar Ashyan","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Ashyan",""
"Rav Yitzḥak bar Avdimi","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Avdimi",""
"Rav Yitzḥak bar Avin","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Avin",""
"Rav Yitzḥak bar Avudimi","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Avudimi",""
"Rav Yitzḥak bar bar Ḥana","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20bar%20%E1%B8%A4ana",""
"Rav Yitzḥak bar Bisna","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Bisna",""
"Rav Yitzḥak bar Giyorei","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Giyorei",""
"Rav Yitzḥak bar Ḥananya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20%E1%B8%A4ananya",""
"Rav Yitzḥak bar Ḥanina","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20%E1%B8%A4anina",""
"Rav Yitzḥak bar Naftali","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Naftali",""
"Rav Yitzḥak bar Naḥmani","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Na%E1%B8%A5mani",""
"Rav Yitzḥak bar Rav Mesharshiyya","names","","","","","","https://chavrutai.com/search?q=Rav%20Yitz%E1%B8%A5ak%20bar%20Rav%20Mesharshiyya",""
